Název okresu,typBytu,year_num,month_num,cena_count,cena_m2_mean,cena_mean
Jablonec nad Nisou,2+kk,2022,2,11,94230,4830801
Jablonec nad Nisou,3+1,2020,3,20,29293,2262800
Jablonec nad Nisou,3+1,2020,4,23,31140,2309565
Jablonec nad Nisou,3+1,2020,5,28,31273,2292928
Jablonec nad Nisou,3+1,2020,6,23,31083,2201260
Jablonec nad Nisou,3+1,2020,7,18,30949,2201833
Jablonec nad Nisou,3+1,2020,8,24,29249,2167741
Jablonec nad Nisou,3+1,2020,9,29,28665,2123958
Jablonec nad Nisou,3+1,2020,10,21,30720,2460142
Jablonec nad Nisou,3+1,2020,12,15,31125,2365533
Jablonec nad Nisou,3+1,2021,1,9,34056,2801111
Jablonec nad Nisou,3+1,2021,2,10,35029,2876900
Jablonec nad Nisou,3+1,2021,3,7,37311,2745714
Jablonec nad Nisou,3+1,2021,4,15,35508,2844133
Jablonec nad Nisou,3+1,2021,6,13,38336,3199000
Jablonec nad Nisou,3+1,2021,7,13,42919,3450769
Jablonec nad Nisou,3+1,2021,8,16,40674,3338125
Jablonec nad Nisou,3+1,2021,9,11,44132,3248545
Jablonec nad Nisou,3+1,2021,10,10,53240,3902000
Jablonec nad Nisou,3+1,2021,11,9,50028,4097666
Jablonec nad Nisou,3+1,2021,12,12,48124,3639833
Jablonec nad Nisou,3+1,2022,1,14,48742,3885214
Jablonec nad Nisou,3+1,2022,2,14,53290,4187714
Jablonec nad Nisou,3+kk,2020,3,11,43234,3268581
Jablonec nad Nisou,3+kk,2020,4,14,42423,3231028
Jablonec nad Nisou,3+kk,2020,5,9,43496,3312822
Jablonec nad Nisou,3+kk,2020,6,6,44877,3616566
Jablonec nad Nisou,3+kk,2020,7,5,44842,4123680
Jablonec nad Nisou,3+kk,2020,8,5,45714,3905680
Jablonec nad Nisou,3+kk,2020,9,4,31113,2997250
Jablonec nad Nisou,3+kk,2020,10,11,49716,3770818
Jablonec nad Nisou,3+kk,2020,12,8,60167,4603750
Jablonec nad Nisou,3+kk,2021,1,11,47985,3811363
Jablonec nad Nisou,3+kk,2021,2,7,57164,4614285
Jablonec nad Nisou,3+kk,2021,3,4,35435,3226250
Jablonec nad Nisou,3+kk,2021,4,8,46909,4016875
Jablonec nad Nisou,3+kk,2021,6,4,61050,5047500
Jablonec nad Nisou,3+kk,2021,7,8,60221,4709875
Jablonec nad Nisou,3+kk,2021,8,7,55557,4462857
Jablonec nad Nisou,3+kk,2021,9,9,62497,4605049
Jablonec nad Nisou,3+kk,2021,10,16,74038,5795947
Jablonec nad Nisou,3+kk,2021,11,9,81110,6384524
Jablonec nad Nisou,3+kk,2021,12,12,83349,5781411
Jablonec nad Nisou,3+kk,2022,1,18,70005,5157207
Jablonec nad Nisou,3+kk,2022,2,21,73775,5433216
Jablonec nad Nisou,4+1,2020,3,8,32773,2957500
Jablonec nad Nisou,4+1,2020,4,12,33765,3149083
Jablonec nad Nisou,4+1,2020,5,9,30678,2872222
Jablonec nad Nisou,4+1,2020,6,8,30674,3201250
Jablonec nad Nisou,4+1,2020,7,7,30032,3217142
Jablonec nad Nisou,4+1,2020,8,6,30781,3220000
Jablonec nad Nisou,4+1,2020,9,2,31047,3145000
Jablonec nad Nisou,4+1,2020,10,1,16095,1690000
Jablonec nad Nisou,4+1,2020,12,1,23023,1980000
Jablonec nad Nisou,4+1,2021,1,1,46000,3450000
Jablonec nad Nisou,4+1,2021,2,1,20514,3590000
Jablonec nad Nisou,4+1,2021,3,1,20514,3590000
Jablonec nad Nisou,4+1,2021,4,1,20514,3590000
Jablonec nad Nisou,4+1,2021,6,2,42608,4150000
Jablonec nad Nisou,4+1,2021,7,1,53398,5500000
Jablonec nad Nisou,4+1,2021,8,3,48296,4596666
Jablonec nad Nisou,4+1,2021,9,2,61612,6494500
Jablonec nad Nisou,4+1,2021,10,2,54671,4640000
Jablonec nad Nisou,4+1,2021,11,4,52127,5311250
Jablonec nad Nisou,4+1,2021,12,2,48350,5827500
Jablonec nad Nisou,4+1,2022,1,3,40972,5501666
Jablonec nad Nisou,4+1,2022,2,5,58915,7428800
Jablonec nad Nisou,4+kk,2020,3,2,24282,3145000
Jablonec nad Nisou,4+kk,2020,4,1,23926,3900000
Jablonec nad Nisou,4+kk,2020,5,2,33758,4144500
Jablonec nad Nisou,4+kk,2020,6,2,32391,4095000
Jablonec nad Nisou,4+kk,2020,7,2,32391,4095000
Jablonec nad Nisou,4+kk,2020,8,1,38085,3999000
Jablonec nad Nisou,4+kk,2020,9,3,31363,3093000
Jablonec nad Nisou,4+kk,2020,10,7,52561,5423000
Jablonec nad Nisou,4+kk,2020,12,3,58550,7723666
Jablonec nad Nisou,4+kk,2021,1,2,45692,3869000
Jablonec nad Nisou,4+kk,2021,2,5,41972,3743600
Jablonec nad Nisou,4+kk,2021,3,2,34075,3595000
Jablonec nad Nisou,4+kk,2021,4,2,26500,2650000
Jablonec nad Nisou,4+kk,2021,6,3,79500,7176666
Jablonec nad Nisou,4+kk,2021,7,4,73769,6457500
Jablonec nad Nisou,4+kk,2021,8,3,66386,6000000
Jablonec nad Nisou,4+kk,2021,9,1,99444,8950000
Jablonec nad Nisou,4+kk,2021,10,2,71103,6100000
Jablonec nad Nisou,4+kk,2021,11,3,104794,10547166
Jablonec nad Nisou,4+kk,2021,12,5,85939,8435000
Jablonec nad Nisou,4+kk,2022,1,4,88369,8009500
Jablonec nad Nisou,4+kk,2022,2,6,83953,8131950
Jablonec nad Nisou,5+1,2020,3,2,29243,3725000
Jablonec nad Nisou,5+1,2020,4,1,33486,3650000
Jablonec nad Nisou,5+1,2020,5,3,29613,3343333
Jablonec nad Nisou,5+1,2020,6,2,29243,3725000
Jablonec nad Nisou,5+1,2020,8,2,32386,3650000
Jablonec nad Nisou,5+1,2020,9,1,38777,3490000
Jablonec nad Nisou,5+1,2020,12,1,27272,3000000
Jablonec nad Nisou,5+1,2021,6,1,30232,2600000
Jablonec nad Nisou,5+1,2021,7,1,30232,2600000
Jablonec nad Nisou,5+1,2021,8,1,30232,2600000
Jablonec nad Nisou,5+1,2021,10,1,48076,5000000
Jablonec nad Nisou,5+kk,2021,6,1,49300,5916000
Jablonec nad Nisou,5+kk,2021,7,1,49300,5916000
Jablonec nad Nisou,5+kk,2021,8,1,49300,5916000
Jablonec nad Nisou,5+kk,2022,2,1,85365,10500000
Jablonec nad Nisou,6 a více,2020,4,1,21374,2800000
Jablonec nad Nisou,6 a více,2020,5,1,21374,2800000
Jablonec nad Nisou,Atypický,2020,3,1,12901,2490000
Jablonec nad Nisou,Atypický,2020,9,1,25240,2625000
Jablonec nad Nisou,Atypický,2020,10,1,25240,2625000
Jablonec nad Nisou,Atypický,2020,12,1,25240,2625000
Jablonec nad Nisou,Atypický,2021,1,1,25240,2625000
Jablonec nad Nisou,Atypický,2021,2,2,52620,3152500
Jablonec nad Nisou,Atypický,2021,3,1,80000,3680000
Jablonec nad Nisou,Atypický,2021,4,1,80000,3680000
Jablonec nad Nisou,Atypický,2021,6,1,49367,3900000
Jablonec nad Nisou,Atypický,2021,7,1,49367,3900000
Jablonec nad Nisou,Atypický,2021,9,1,129950,2469060
Jablonec nad Nisou,Atypický,2021,10,1,127511,3315300
Jablonec nad Nisou,Atypický,2021,11,2,81755,3907650
Jablonec nad Nisou,Atypický,2021,12,2,80550,3757500
Jablonec nad Nisou,Atypický,2022,1,2,80550,3757500
Jablonec nad Nisou,Atypický,2022,2,2,80550,3757500
Jeseník,1+1,2020,3,2,16076,490000
Jeseník,1+1,2020,4,2,16076,490000
Jeseník,1+1,2020,5,2,16076,490000
Jeseník,1+1,2020,6,1,14791,355000
Jeseník,1+1,2020,7,2,17791,427000
Jeseník,1+1,2020,8,1,14791,355000
Jeseník,1+1,2020,9,1,30689,890000
Jeseník,1+1,2020,10,1,30689,890000
Jeseník,1+1,2020,12,1,30689,890000
Jeseník,1+1,2021,1,2,22171,622500
Jeseník,1+1,2021,2,2,33201,1070000
Jeseník,1+1,2021,3,3,26685,831666
Jeseník,1+1,2021,4,2,33201,1070000
Jeseník,1+1,2021,6,2,22171,622500
Jeseník,1+1,2021,7,1,30689,890000
Jeseník,1+1,2021,10,1,45428,1590000
Jeseník,1+1,2022,1,1,32727,1080000
Jeseník,1+kk,2020,3,4,32217,1050000
Jeseník,1+kk,2020,4,1,21071,590000
Jeseník,1+kk,2020,5,2,44821,1495000
Jeseník,1+kk,2020,6,2,44821,1495000
Jeseník,1+kk,2020,7,3,51338,1747666
Jeseník,1+kk,2020,8,1,52500,1995000
Jeseník,1+kk,2020,9,2,58435,2124000
Jeseník,1+kk,2020,12,3,26008,888333
Jeseník,1+kk,2021,1,4,20399,651250
Jeseník,1+kk,2021,2,2,20263,657500
Jeseník,1+kk,2021,3,2,20263,657500
Jeseník,1+kk,2021,4,1,22500,630000
Jeseník,1+kk,2021,6,1,22678,635000
Jeseník,1+kk,2021,7,1,22678,635000
Jeseník,1+kk,2021,8,1,22678,635000
Jeseník,1+kk,2021,9,2,33580,962500
Jeseník,1+kk,2021,10,6,60517,2204200
Jeseník,1+kk,2021,11,1,66331,2984920
Jeseník,1+kk,2022,1,2,57836,1878000
Jeseník,2+1,2020,3,5,25733,1479600
Jeseník,2+1,2020,4,5,29339,1751600
Jeseník,2+1,2020,5,5,29701,1812000
Jeseník,2+1,2020,6,6,28792,1733666
Jeseník,2+1,2020,7,4,31674,1980500
Jeseník,2+1,2020,8,4,28870,1847750
Jeseník,2+1,2020,9,4,21309,1180250
Jeseník,2+1,2020,10,4,21696,1137250
Jeseník,2+1,2020,12,5,20221,1415950
Jeseník,2+1,2021,1,6,21581,1487458
Jeseník,2+1,2021,2,4,22817,1602687
Jeseník,2+1,2021,3,3,24842,1796916
Jeseník,2+1,2021,4,10,34306,2043275
Jeseník,2+1,2021,6,4,50005,2911250
Jeseník,2+1,2021,7,4,50005,2911250
Jeseník,2+1,2021,8,3,57989,3265000
Jeseník,2+1,2021,9,5,49069,2728000
Jeseník,2+1,2021,10,5,37454,2166800
Jeseník,2+1,2021,11,4,31255,1709750
Jeseník,2+1,2021,12,5,35652,2046800
Jeseník,2+1,2022,1,6,36240,2147333
Jeseník,2+1,2022,2,4,38611,2353750
Jeseník,2+kk,2020,3,2,39404,1945000
Jeseník,2+kk,2020,4,1,62000,3100000
Jeseník,2+kk,2020,5,1,62000,3100000
Jeseník,2+kk,2020,6,1,62000,3100000
Jeseník,2+kk,2020,7,2,54127,2822000
Jeseník,2+kk,2020,9,5,32810,1906800
Jeseník,2+kk,2020,10,4,26810,1565000
Jeseník,2+kk,2020,12,2,35598,2070000
Jeseník,2+kk,2021,1,2,35598,2070000
Jeseník,2+kk,2021,4,4,64681,2572500
Jeseník,2+kk,2021,6,5,58995,2348000
Jeseník,2+kk,2021,7,5,58995,2348000
Jeseník,2+kk,2021,10,1,58995,4896600
Jeseník,2+kk,2021,11,2,37712,2240000
Jeseník,3+1,2020,3,7,19492,1414100
Jeseník,3+1,2020,4,9,18362,1338744
Jeseník,3+1,2020,5,7,20333,1417142
Jeseník,3+1,2020,6,11,18135,1305363
Jeseník,3+1,2020,7,11,18527,1342636
Jeseník,3+1,2020,8,15,20481,1458600
Jeseník,3+1,2020,9,11,18702,1402636
Jeseník,3+1,2020,10,8,18493,1428750
Jeseník,3+1,2020,12,8,17734,1347375
Jeseník,3+1,2021,1,6,17499,1371666
Jeseník,3+1,2021,2,4,15972,1322500
Jeseník,3+1,2021,3,6,22914,1787666
Jeseník,3+1,2021,4,3,30719,2462000
Jeseník,3+1,2021,6,3,20385,1703333
Jeseník,3+1,2021,7,4,26400,1977500
Jeseník,3+1,2021,8,7,23288,1737142
Jeseník,3+1,2021,9,3,17705,1523333
Jeseník,3+1,2021,10,3,19390,1653333
Jeseník,3+1,2021,11,6,18653,1585000
Jeseník,3+1,2021,12,7,27529,2124285
Jeseník,3+1,2022,1,6,27338,2146666
Jeseník,3+1,2022,2,11,31579,2193636
Jeseník,3+kk,2020,3,3,39502,2291666
Jeseník,3+kk,2020,4,4,43634,2668750
Jeseník,3+kk,2020,5,4,43634,2668750
Jeseník,3+kk,2020,6,1,13750,1155000
Jeseník,3+kk,2020,7,4,43982,2688750
Jeseník,3+kk,2020,8,2,48221,2727500
Jeseník,3+kk,2020,9,1,13750,1155000
Jeseník,3+kk,2021,3,1,52380,3300000
Jeseník,3+kk,2021,4,1,8266,620000
Jeseník,3+kk,2022,1,1,42528,3700000
Jeseník,3+kk,2022,2,1,42528,3700000
Jeseník,4+1,2020,3,5,22245,2460000
Jeseník,4+1,2020,4,4,21833,2400000
Jeseník,4+1,2020,5,4,21833,2400000
Jeseník,4+1,2020,6,2,22000,2200000
Jeseník,4+1,2020,7,1,22000,2200000
Jeseník,4+1,2020,8,1,22000,2200000
Jeseník,4+1,2020,12,1,26111,2350000
Jeseník,4+1,2021,1,1,26111,2350000
Jeseník,4+1,2021,2,1,26111,2350000
Jeseník,4+1,2021,4,1,13322,1199000
Jeseník,4+1,2021,6,1,35443,2800000
Jeseník,4+1,2021,7,1,35443,2800000
Jeseník,4+1,2021,9,1,35443,2800000
Jeseník,4+kk,2020,3,2,38127,4294500
Jeseník,4+kk,2020,4,2,20792,2599000
Jeseník,4+kk,2021,12,1,32352,5500000
Jeseník,4+kk,2022,1,1,32352,5500000
Jeseník,4+kk,2022,2,1,29405,4999000
Jeseník,5+1,2021,1,1,11458,1249000
Jeseník,Atypický,2020,3,1,22435,3500000
Jeseník,Atypický,2020,4,1,22435,3500000
Jeseník,Atypický,2021,6,1,34476,3620000
Jeseník,Atypický,2021,8,1,34476,3620000
Jeseník,Atypický,2021,9,1,34476,3620000
Jeseník,Atypický,2021,10,1,34476,3620000
Jeseník,Atypický,2021,11,1,34476,3620000
Jeseník,Atypický,2021,12,1,34476,3620000
Jeseník,Atypický,2022,1,1,34476,3620000
Jeseník,Atypický,2022,2,2,31694,3805000
Jihlava,1+1,2020,3,9,46996,1741555
Jihlava,1+1,2020,4,6,46912,1774000
Jihlava,1+1,2020,5,3,48917,1876333
Jihlava,1+1,2020,6,4,44779,1797250
Jihlava,1+1,2020,7,5,45545,1671800
Jihlava,1+1,2020,8,5,43486,1591800
Jihlava,1+1,2020,9,4,42909,1607250
Jihlava,1+1,2020,10,3,43769,1566666
Jihlava,1+1,2020,12,2,43253,1790000
Jihlava,1+1,2021,1,7,49528,1977000
Jihlava,1+1,2021,2,5,47708,1851800
Jihlava,1+1,2021,3,6,49327,1859000
Jihlava,1+1,2021,4,8,47731,1935387
Jihlava,1+1,2021,6,2,60662,2282500
Jihlava,1+1,2021,7,1,60967,1890000
Jihlava,1+1,2021,8,3,63977,2208066
Jihlava,1+1,2021,9,3,65153,2211400
Jihlava,1+1,2021,10,3,65742,2231400
Jihlava,1+1,2021,12,1,55151,1820000
Jihlava,1+1,2022,2,1,84545,2790000
Jihlava,1+kk,2020,5,3,47976,1881666
Jihlava,1+kk,2020,6,2,45396,1850000
Jihlava,1+kk,2020,7,1,51086,2350000
Jihlava,1+kk,2020,8,7,46306,1750228
Jihlava,1+kk,2020,9,8,44478,1827764
Jihlava,1+kk,2020,10,4,44025,1803029
Jihlava,1+kk,2020,12,2,54062,2505258
Jihlava,1+kk,2021,1,1,39553,2610516
Jihlava,1+kk,2021,6,2,49494,1490000
Jihlava,1+kk,2021,7,1,47777,1290000
Jihlava,1+kk,2021,8,1,48181,1590000
Jihlava,1+kk,2021,9,1,48181,1590000
Jihlava,1+kk,2021,11,1,65217,1499999
Jihlava,1+kk,2021,12,3,68350,2016333
Jihlava,1+kk,2022,1,3,60049,1862666
Jihlava,1+kk,2022,2,5,67076,1647600
Jihlava,2+1,2020,3,38,39520,2350368
Jihlava,2+1,2020,4,32,38832,2306857
Jihlava,2+1,2020,5,27,38673,2358146
Jihlava,2+1,2020,6,17,40749,2421235
Jihlava,2+1,2020,7,22,39872,2382545
Jihlava,2+1,2020,8,22,39029,2367818
Jihlava,2+1,2020,9,22,40648,2390499
Jihlava,2+1,2020,10,21,37694,2268904
Jihlava,2+1,2020,12,14,39208,2398971
Jihlava,2+1,2021,1,13,39918,2446200
Jihlava,2+1,2021,2,8,39793,2406015
Jihlava,2+1,2021,3,6,42210,2518020
Jihlava,2+1,2021,4,5,38398,2511625
Jihlava,2+1,2021,6,8,45775,2919203
Jihlava,2+1,2021,7,8,48754,2980525
Jihlava,2+1,2021,8,9,53973,3292777
Jihlava,2+1,2021,9,8,53032,3216900
Jihlava,2+1,2021,10,8,51988,3323150
Jihlava,2+1,2021,11,10,51614,3411020
Jihlava,2+1,2021,12,9,58404,3357888
Jihlava,2+1,2022,1,7,62489,3308714
Jihlava,2+1,2022,2,7,61362,3343571
Jihlava,2+kk,2020,3,19,43671,2486205
Jihlava,2+kk,2020,4,20,42534,2451500
Jihlava,2+kk,2020,5,17,40870,2447623
Jihlava,2+kk,2020,6,17,42031,2415852
Jihlava,2+kk,2020,7,20,44167,2512480
Jihlava,2+kk,2020,8,20,45153,2568529
Jihlava,2+kk,2020,9,15,44998,2467873
Jihlava,2+kk,2020,10,12,44528,2394800
Jihlava,2+kk,2020,12,10,45586,2568800
Jihlava,2+kk,2021,1,8,45926,2623625
Jihlava,2+kk,2021,2,1,57272,3150000
Jihlava,2+kk,2021,3,4,37120,2227500
Jihlava,2+kk,2021,4,3,53889,2923333
Jihlava,2+kk,2021,6,1,64545,3550000
Jihlava,2+kk,2021,8,5,58110,3519600
Jihlava,2+kk,2021,9,6,56864,3456166
Jihlava,2+kk,2021,10,9,62584,4031666
Jihlava,2+kk,2021,11,6,56571,3720000
Jihlava,2+kk,2021,12,11,65623,3635909
Jihlava,2+kk,2022,1,7,72268,3602142
Jihlava,2+kk,2022,2,10,67847,3638700
Jihlava,3+1,2020,3,31,37046,2792009
Jihlava,3+1,2020,4,35,37974,2878208
Jihlava,3+1,2020,5,23,38632,2927347
Jihlava,3+1,2020,6,16,36806,2844368
Jihlava,3+1,2020,7,16,36297,2934243
Jihlava,3+1,2020,8,21,37597,3064047
Jihlava,3+1,2020,9,19,35141,2949000
Jihlava,3+1,2020,10,21,38172,2978333
Jihlava,3+1,2020,12,10,36969,3162400
Jihlava,3+1,2021,1,9,38341,3244888
Jihlava,3+1,2021,2,8,34841,3224375
Jihlava,3+1,2021,3,5,36645,2822200
Jihlava,3+1,2021,4,7,42493,3167142
Jihlava,3+1,2021,6,12,46358,3828541
Jihlava,3+1,2021,7,12,47934,3760041
Jihlava,3+1,2021,8,18,51852,3811111
Jihlava,3+1,2021,9,12,51148,3823133
Jihlava,3+1,2021,10,7,49476,3826942
Jihlava,3+1,2021,11,4,51298,3855900
Jihlava,3+1,2021,12,10,50046,3848300
Jihlava,3+1,2022,1,5,51371,4030000
Jihlava,3+1,2022,2,13,58559,4296792
Jihlava,3+kk,2020,3,22,40369,3212118
Jihlava,3+kk,2020,4,26,41846,3227523
Jihlava,3+kk,2020,5,26,41635,3258353
Jihlava,3+kk,2020,6,19,40009,3007907
Jihlava,3+kk,2020,7,20,42156,3226462
Jihlava,3+kk,2020,8,23,44672,3293371
Jihlava,3+kk,2020,9,18,43351,3130800
Jihlava,3+kk,2020,10,18,43098,3202372
Jihlava,3+kk,2020,12,25,44943,3669204
Jihlava,3+kk,2021,1,29,44218,3557079
Jihlava,3+kk,2021,2,13,44357,3480061
Jihlava,3+kk,2021,3,10,43974,3615830
Jihlava,3+kk,2021,4,7,44769,3618428
Jihlava,3+kk,2021,6,7,54389,4002142
Jihlava,3+kk,2021,7,7,48835,3968571
Jihlava,3+kk,2021,8,6,57309,4265000
Jihlava,3+kk,2021,9,6,59284,4581666
Jihlava,3+kk,2021,10,7,61588,4832857
Jihlava,3+kk,2021,11,11,57426,4810909
Jihlava,3+kk,2021,12,11,60154,4984272
Jihlava,3+kk,2022,1,11,59272,5010181
Jihlava,3+kk,2022,2,11,64194,5291000
Jihlava,4+1,2020,3,1,48264,4199000
Jihlava,4+1,2020,4,1,48264,4199000
Jihlava,4+1,2020,5,1,48264,4199000
Jihlava,4+1,2020,6,1,40654,4350000
Jihlava,4+1,2020,7,1,48264,4199000
Jihlava,4+1,2020,8,2,42109,3699500
Jihlava,4+1,2020,9,3,37815,3433000
Jihlava,4+1,2020,10,4,37350,3374750
Jihlava,4+1,2020,12,2,31729,3495000
Jihlava,4+1,2021,1,2,31729,3495000
Jihlava,4+1,2021,2,1,39528,4190000
Jihlava,4+1,2021,3,2,49846,4132500
Jihlava,4+1,2021,4,2,48831,3832500
Jihlava,4+1,2021,6,2,48487,4137000
Jihlava,4+1,2021,7,3,51491,4291333
Jihlava,4+1,2021,8,3,50616,4221333
Jihlava,4+1,2021,9,2,53652,4082500
Jihlava,4+1,2021,10,2,53652,4082500
Jihlava,4+1,2021,11,1,54875,4390000
Jihlava,4+1,2021,12,1,50555,4550000
Jihlava,4+1,2022,1,1,50555,4550000
Jihlava,4+1,2022,2,2,51007,4174500
Jihlava,4+kk,2020,3,3,38300,3613333
Jihlava,4+kk,2020,4,3,38300,3613333
Jihlava,4+kk,2020,5,3,44237,4353333
Jihlava,4+kk,2020,6,4,47206,4692500
Jihlava,4+kk,2020,7,5,43297,4216000
Jihlava,4+kk,2020,8,7,44746,4235714
Jihlava,4+kk,2020,9,5,49693,4586000
Jihlava,4+kk,2020,10,9,45676,4319500
Jihlava,4+kk,2020,12,7,41882,4050071
Jihlava,4+kk,2021,1,10,46097,4647750
Jihlava,4+kk,2021,2,11,46814,4682174
Jihlava,4+kk,2021,3,8,38550,4213865
Jihlava,4+kk,2021,4,12,43367,4534993
Jihlava,4+kk,2021,6,5,48968,4834384
Jihlava,4+kk,2021,7,3,51716,4784306
Jihlava,4+kk,2021,12,1,41030,3980000
Jihlava,4+kk,2022,1,1,41030,3980000
Jihlava,4+kk,2022,2,1,41030,3980000
Jihlava,5+kk,2020,9,1,28937,3675000
Jihlava,Atypický,2020,10,1,37182,3049000
Jindřichův Hradec,1+1,2020,3,1,51315,1950000
Jindřichův Hradec,1+1,2020,4,2,44810,1664500
Jindřichův Hradec,1+1,2020,5,1,36225,1449000
Jindřichův Hradec,1+1,2020,6,3,56386,2863333
Jindřichův Hradec,1+1,2020,7,3,56386,2863333
Jindřichův Hradec,1+1,2020,8,4,45055,2285750
Jindřichův Hradec,1+1,2020,9,8,45055,2285750
Jindřichův Hradec,1+1,2020,10,5,30488,1191000
Jindřichův Hradec,1+1,2020,12,3,34736,1513333
Jindřichův Hradec,1+1,2021,1,1,51142,1790000
Jindřichův Hradec,1+1,2021,2,2,51240,2470000
Jindřichův Hradec,1+1,2021,3,1,67115,3490000
Jindřichův Hradec,1+1,2021,4,1,67115,3490000
Jindřichův Hradec,1+1,2021,6,1,29761,1250000
Jindřichův Hradec,1+1,2021,7,4,39898,1655250
Jindřichův Hradec,1+1,2021,8,2,30952,1300000
Jindřichův Hradec,1+1,2021,9,1,29761,1250000
Jindřichův Hradec,1+1,2021,10,3,41815,1891666
Jindřichův Hradec,1+1,2021,11,3,46932,1830000
Jindřichův Hradec,1+1,2021,12,2,37494,1520000
Jindřichův Hradec,1+1,2022,1,3,56435,2396666
Jindřichův Hradec,1+1,2022,2,1,20238,850000
Jindřichův Hradec,1+kk,2020,3,8,61221,2273125
Jindřichův Hradec,1+kk,2020,4,6,52973,1802579
Jindřichův Hradec,1+kk,2020,5,7,50966,1700782
Jindřichův Hradec,1+kk,2020,6,11,52139,1905652
Jindřichův Hradec,1+kk,2020,7,9,54871,2134797
Jindřichův Hradec,1+kk,2020,8,2,33333,1281000
Jindřichův Hradec,1+kk,2020,9,2,46367,2263200
Jindřichův Hradec,1+kk,2020,10,3,57677,2101466
Jindřichův Hradec,1+kk,2020,12,2,67692,2642200
Jindřichův Hradec,1+kk,2021,1,2,67692,2642200
Jindřichův Hradec,1+kk,2021,2,4,67179,2106100
Jindřichův Hradec,1+kk,2021,3,2,58406,2147200
Jindřichův Hradec,1+kk,2021,4,2,57156,2112200
Jindřichův Hradec,1+kk,2021,10,1,63793,1850000
Jindřichův Hradec,1+kk,2021,11,3,80227,2716666
Jindřichův Hradec,1+kk,2021,12,4,89225,3171800
Jindřichův Hradec,1+kk,2022,1,4,89225,3171800
Jindřichův Hradec,1+kk,2022,2,2,98001,3573600
Jindřichův Hradec,2+1,2020,3,12,29451,1939500
Jindřichův Hradec,2+1,2020,4,13,30825,2054538
Jindřichův Hradec,2+1,2020,5,12,26751,1811500
Jindřichův Hradec,2+1,2020,6,10,28473,1842800
Jindřichův Hradec,2+1,2020,7,7,27772,1931142
Jindřichův Hradec,2+1,2020,8,5,25896,1757800
Jindřichův Hradec,2+1,2020,9,7,34979,2169571
Jindřichův Hradec,2+1,2020,10,4,38680,2371750
Jindřichův Hradec,2+1,2020,12,6,39755,2621666
Jindřichův Hradec,2+1,2021,1,4,39733,2885000
Jindřichův Hradec,2+1,2021,2,6,43596,3070000
Jindřichův Hradec,2+1,2021,3,3,40581,2216666
Jindřichův Hradec,2+1,2021,4,8,44438,2579250
Jindřichův Hradec,2+1,2021,6,6,42168,2574000
Jindřichův Hradec,2+1,2021,7,4,46320,2769750
Jindřichův Hradec,2+1,2021,8,6,50105,2985500
Jindřichův Hradec,2+1,2021,9,5,46603,2725600
Jindřichův Hradec,2+1,2021,10,2,50048,3045000
Jindřichův Hradec,2+1,2021,11,2,38474,2325000
Jindřichův Hradec,2+1,2021,12,3,39279,2418333
Jindřichův Hradec,2+1,2022,1,4,43892,2660000
Jindřichův Hradec,2+1,2022,2,4,54516,3246250
Jindřichův Hradec,2+kk,2020,3,1,80624,4031200
Jindřichův Hradec,2+kk,2020,4,2,56175,3050600
Jindřichův Hradec,2+kk,2020,5,2,58647,3115600
Jindřichův Hradec,2+kk,2020,6,2,50356,2865600
Jindřichův Hradec,2+kk,2020,7,3,48476,2953733
Jindřichův Hradec,2+kk,2020,8,1,44714,3130000
Jindřichův Hradec,2+kk,2020,9,2,59004,3580600
Jindřichův Hradec,2+kk,2020,10,3,48684,2817066
Jindřichův Hradec,2+kk,2020,12,3,55077,2428000
Jindřichův Hradec,2+kk,2021,1,6,60083,2684866
Jindřichův Hradec,2+kk,2021,2,5,62981,2702040
Jindřichův Hradec,2+kk,2021,3,4,62320,2852550
Jindřichův Hradec,2+kk,2021,4,5,62527,3150080
Jindřichův Hradec,2+kk,2021,6,3,69619,3779666
Jindřichův Hradec,2+kk,2021,7,2,60232,3194500
Jindřichův Hradec,2+kk,2021,8,4,59240,2909250
Jindřichův Hradec,2+kk,2021,9,5,60218,2917400
Jindřichův Hradec,2+kk,2021,10,6,58622,3329849
Jindřichův Hradec,2+kk,2021,11,4,71833,4019773
Jindřichův Hradec,2+kk,2021,12,7,80447,4756222
Jindřichův Hradec,2+kk,2022,1,6,85828,5155593
Jindřichův Hradec,2+kk,2022,2,6,85828,5155593
Jindřichův Hradec,3+1,2020,3,18,26699,1942611
Jindřichův Hradec,3+1,2020,4,20,28894,2055150
Jindřichův Hradec,3+1,2020,5,14,29034,2004714
Jindřichův Hradec,3+1,2020,6,11,27629,2048909
Jindřichův Hradec,3+1,2020,7,13,32568,2356384
Jindřichův Hradec,3+1,2020,8,11,29791,2185727
Jindřichův Hradec,3+1,2020,9,14,30096,2266285
Jindřichův Hradec,3+1,2020,10,14,29158,2405928
Jindřichův Hradec,3+1,2020,12,13,29544,2595769
Jindřichův Hradec,3+1,2021,1,13,30564,2546153
Jindřichův Hradec,3+1,2021,2,10,27892,2680000
Jindřichův Hradec,3+1,2021,3,8,30793,2818750
Jindřichův Hradec,3+1,2021,4,8,33368,2931125
Jindřichův Hradec,3+1,2021,6,6,32819,3088333
Jindřichův Hradec,3+1,2021,7,5,34732,3284000
Jindřichův Hradec,3+1,2021,8,5,34782,3632000
